id,DISTRICT,SUB_DISTRI,COUNT_REQ,floors,UP_DMG,WALL_DMG,FLOOR_DMG,PILLAR_DMG,STRUCTURE_,BLDG_T,ZONE,ZONE_GROUP,SUB_ZONE,SoftClay_m,WaterConte,LiquidLimi,Plasticity,Total_Unit,Score_Rang,Zoning,total_dmg_score,total_dmg_class,total_dmg_class_id
319082622,????,??????????,1,,0,0,0,0,0,hotel,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1219058176,??????,???????,2,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1038970837,?????,????????????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
333176443,???????,????????,1,,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1420209921,???????,????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1348418943,?????????,??????????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
443471828,???????,???????,4,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1353653735,??????,??????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
897518589,?????,????????????,1,7,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
427179922,???????,????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
176753963,?????????????????,?????????,1,0,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
137314665,????,??????????,1,,0,0,0,1,0,other,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
397483045,???????,?????????,4,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
134794690,?????,??????????,1,,0,0,0,0,0,bridge,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
396725485,??????,??????????,1,,0,0,0,1,0,temple,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1036797903,???????,???????,1,,0,0,0,0,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
901281000,???????,????????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
340661952,?????,????????????,1,10,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
243931110,???????,???????,1,,0,0,0,0,0,other,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1251549796,???????,?????,2,,0,0,0,0,0,condo,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1251689908,???????,?????,1,,0,0,0,0,0,other,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1270673924,????????,????????,2,,1,2,0,0,1,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.61433695,??????,4
956593036,????????,????????,2,,0,0,0,1,0,condo,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
367977986,??????,??????,1,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
450520564,??????,??????????,2,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
797781558,????????,?????????,3,,0,0,0,3,1,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.409982536,???????,3
1242436854,?????,????????????,6,50,0,0,0,1,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
331795200,????????,?????????,1,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
539013403,?????,????????????,1,,0,0,1,0,0,hotel,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
449061281,???????,??????????,3,31,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
329428588,???????,???????,1,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
636505550,????,???????,2,36,0,0,0,0,1,hotel,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
333177995,???????,?????????,2,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1039827291,???????,????????,1,,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1263260630,???????,???????,1,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
378173858,???????,?????????,1,,0,0,0,0,0,other,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
113137626,???????,???????,3,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
197852347,??????,????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
379125942,??????????,??????????,1,,0,0,0,0,0,office building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1352051887,???????,?????????,1,,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
468929012,??????,??????,1,,0,0,0,1,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
208693097,?????,????????????,2,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1383969350,???????,???????,2,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1033955487,??????,???????????,1,,0,1,0,0,0,house,?.?,??????? : ????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
377295065,???????,?????????,2,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
79627137,??????,????,2,28,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1036799553,????????,???????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1348259317,????,??????????,1,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1103683324,??????,????,2,,1,0,1,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.352736429,???????,3
1037863982,?????,????????????,1,,0,1,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
370558307,????????,????????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1274939216,???????,???????,2,,0,0,0,0,1,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1217078857,???????,?????????,3,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
827812750,???????,???????,1,,0,0,0,0,0,house,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
332655880,???????,???????,1,15,0,0,0,1,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1388184275,???????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
113107243,???????,???????,1,23,0,0,0,1,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
890228263,?????,????????,2,,0,0,0,0,1,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1423496246,???????????,????????,2,4,1,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
1070510773,??????????,?????????,1,,0,0,0,0,0,office building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
176332741,???????,???????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
703199489,????????,????????,1,,0,0,0,0,0,other,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1243398880,????????,??????,1,,0,0,0,0,0,condo,?.?,????? : ????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1362887973,??????,??????????,1,,0,0,0,1,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
1270574839,????????,???????,2,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
296187669,???????,???????,1,9,0,0,0,0,0,condo,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1321796574,???????,?????????,2,,0,0,0,0,0,building,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1363409171,??????,??????????,1,7,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1064276483,?????,??????????,2,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
271102922,?????,????????????,1,16,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1247115684,???????????,?????,1,,0,0,0,0,0,house,?.?,?????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
395143021,???????,?????????,2,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1278689864,???????,?????????,1,8,0,1,1,0,0,other,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.297055168,????,2
539013382,???????,???????,1,,0,1,0,0,0,other,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
207091393,?????,?????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
325614854,?????,????????????,1,,0,1,0,0,0,other,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
397531437,???????,????????,2,0,0,0,0,1,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.207248399,????,2
952207219,??????,??????????,1,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
389027157,???????,???????,2,,0,0,0,0,0,other,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1037069600,???????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1220341642,????,??????????,2,,0,0,0,0,1,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
228787301,?????,?????,1,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
186757181,???????????,???????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
897399031,??????,????????,1,,0,0,0,0,0,house,?.?,???????????? : ???????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
332660405,???????,???????,1,24,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
369388484,??????,??????????,2,,0,0,1,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
324280537,?????,????????????,1,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
176161860,?????,????????????,3,27,0,0,0,0,0,office building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1038970953,?????,????????????,1,31,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
404043593,???????????,?????,1,,1,0,0,0,0,condo,?.?,??????? : ????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0.174321778,???????,1
728332852,???????,????????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1037069599,???????,???????,1,,0,0,1,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.178414651,???????,1
899468949,???????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
157717123,???????,??????????,1,,0,0,0,0,0,other,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
343085480,????,??????????,2,25,0,0,0,0,1,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1226369095,??????,??????????,1,,0,0,0,0,0,other,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
40087294,????,???????,1,,0,0,0,0,0,other,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1127948743,?????????,????????????????,1,,0,0,0,0,0,other,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1219969984,????,??????????,2,8,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
186809278,???????,?????????,1,,0,0,0,0,0,other,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
356192366,???????,????????,2,,0,1,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
1148678656,??????,????????,2,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
157935273,???????,???????,1,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1212818183,???????,????????,1,,0,0,0,0,1,school,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1360035501,????,??????????,1,20,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
525504896,???????,???????,2,29,0,0,0,0,1,office building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1339408221,???????,?????????,1,,0,0,0,0,0,office building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
502363080,????,??????????,2,,0,0,0,0,0,building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
397482421,???????,?????????,1,,1,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.174321778,???????,1
331962478,?????,????????????,1,,0,0,0,0,0,condo,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
231405233,??????,????,1,16,0,0,0,0,1,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
556760472,???????,?????????,1,,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
157477075,???????,?????????,1,20,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
940647587,???????,??????????,1,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1234814007,??????,????,1,7,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1037203747,???????,???????,1,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1332578393,????????,????????,1,20,0,0,0,0,0,other,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1038724375,??????,??????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
113135432,???????,???????,1,7,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
368158908,????????,????????,2,,0,0,0,0,0,building,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
330244560,?????,????????????,1,24,0,0,0,0,1,office building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1038926628,??????,???????,1,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
177937676,?????????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1320417887,?????????,???????????,3,,0,1,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.118640518,???????,1
764336659,?????,????????????,2,40,0,0,0,0,1,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.202734137,???????,1
1349587719,???????,?????,2,,0,0,0,0,0,condo,?.?,???????? : ??????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1302705524,???????????,????????,1,3,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
629212553,???????,????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?-,14-18,80-100,80-100,50-60,1.45-1.55,4.2-5.0,B,0,????????????????,0
1229625813,??????,????,2,,1,0,1,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.352736429,???????,3
1037864194,?????,????????????,1,,0,0,0,0,0,office building,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1229763026,????,??????????,1,,0,0,0,0,0,house,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
330242698,?????,????????????,1,,1,0,1,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0.352736429,???????,3
340231725,?????,????????????,1,,0,0,0,0,0,other,?.?,???????? : ???????????????????????,?.?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
377279898,????,??????????,1,,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1093740631,????,???????,2,,0,0,0,0,0,condo,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
797781617,????????,?????????,1,,0,0,0,0,0,house,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1322088670,??????,??????,1,,0,0,0,0,0,school,?.,?????????????,?.-?,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1039827329,???????,????????,1,,0,0,0,0,0,house,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
234351098,??????,???????,1,,0,0,0,0,0,condo,?.?,???????????? : ???????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1339401524,?????,????????????,1,,0,0,0,0,0,other,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
1307598,??????,???????????????,1,0,0,0,0,0,0,government office,?.?,???????????? : ???????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
331795149,????????,????????,3,,0,0,0,0,0,condo,?.?,????? : ??????????????????????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
157522221,???????,???????,1,,0,0,0,0,0,building,?.?,????? : ??????????,?.?-,10-14,60-80,60-80,30-50,1.55-1.65,3.3-4.2,A,0,????????????????,0
